U_ID,MOD_ID,GLAC_ID,MOD_H,GLAC_H,DEBRIS,FRAC_GLAC
1020,70954,76,4701.68,4690.6,0,0.2
1021,70955,76,4711.08,4709.87,0,0.92
1022,70959,4,4755.44,4731.53,1,0.6
1023,70960,4,4723.68,4723.68,1,1
1024,70961,4,4752.28,4736.89,1,0.72
1025,70962,4,4805.44,4747.5,1,0.16
1026,70970,4,5299,5308.17,0,0.24
1027,70971,4,5270.96,5269.09,0,0.92
1028,70972,4,5357.44,5386,0,0.68
1029,70973,4,5502.12,5447.57,0,0.28
1030,70974,8,5686.48,5680.3,0,0.92
1031,70975,8,5763.72,5761.36,0,0.88
1032,70976,8,5906.2,5807.29,0,0.28
1033,70977,17,6144.56,6165.1,0,0.4
1034,70978,17,6156.96,6156.96,0,1
1035,70979,17,6092.64,6092.64,0,1
1036,70980,17,6077.64,6077.64,0,1
1037,70981,17,6128.4,6128.4,0,1
1038,70982,17,6028.52,5949.43,0,0.28
1039,70983,17,5866.36,5861.95,0,0.88
1040,70984,17,5820.76,5820.76,0,1
1041,70985,17,5817.2,5817.2,0,1
1042,70986,17,5706.2,5706.2,0,1
1043,70987,17,5685.6,5685.6,0,1
1044,70988,17,5680.88,5680.88,0,1
1045,70989,17,5701.16,5679,0,0.28
1046,71216,37,5079.16,5114.8,0,0.2
1047,71217,37,5277.88,5183,0,0.04
1048,71218,36,5436.32,5333,0,0.12
1049,71220,36,5720,5566.33,0,0.12
1050,71225,76,4826.52,4761.8,0,0.2
1051,71226,76,4741.68,4741.68,0,1
1052,71227,76,4776.44,4748,0,0.24
1053,71231,4,4782.28,4748.56,1,0.36
1054,71232,4,4745.88,4745.13,1,0.96
1055,71233,4,4761.84,4761,1,0.96
1056,71234,4,4792.72,4780.15,1,0.52
1057,71235,4,4889.2,4795,1,0.04
1058,71241,4,5121.72,5077,0,0.12
1059,71242,4,5149.88,5149.88,0,1
1060,71243,8,5212.76,5271,0,0.04
1061,71243,4,5212.76,5228.6,0,0.2
1062,71244,8,5421.8,5428.07,0,0.6
1063,71245,8,5576.36,5576.38,0,0.96
1064,71246,8,5720.56,5705.89,0,0.76
1065,71248,17,6233,6285.5,0,0.4
1066,71249,17,6285.68,6286.33,0,0.24
1067,71250,17,6225.2,6147.71,0,0.28
1068,71251,17,6220.12,6183.21,0,0.56
1069,71252,17,6250.2,6243.74,0,0.76
1070,71254,17,5891.28,5843.67,0,0.24
1071,71255,17,5827,5824.04,0,0.92
1072,71256,17,5772.16,5772.16,0,1
1073,71257,17,5707.76,5707.76,0,1
1074,71258,17,5696.68,5696.68,0,1
1075,71259,17,5701.8,5701.8,0,1
1076,71260,17,5733.84,5700,0,0.2
1077,71486,37,5073.96,5100.29,0,0.56
1078,71487,37,5175.88,5175.88,0,1
1079,71488,37,5363.4,5223.5,0,0.08
1080,71496,76,4882.28,4824.78,0,0.36
1081,71497,76,4787.24,4787.24,0,1
1082,71498,76,4770.2,4763.2,0,0.4
1083,71503,4,4814.48,4767.67,1,0.24
1084,71504,4,4780.6,4778.78,1,0.92
1085,71505,4,4794.44,4794.44,1,1
1086,71506,4,4802.04,4793.25,1,0.8
1087,71507,4,4861.88,4808,1,0.2
1088,71511,4,5117.56,5059.5,0,0.08
1089,71512,4,5059.16,5057.57,0,0.92
1090,71513,4,5082.8,5082.8,0,1
1091,71514,8,5160.28,5253.33,0,0.12
1092,71514,4,5160.28,5119.67,0,0.36
1093,71515,7,5407.96,5493.5,0,0.08
1094,71515,8,5407.96,5385.83,0,0.48
1095,71516,7,5597.76,5583,0,0.48
1096,71516,8,5597.76,5632.33,0,0.24
1097,71517,8,5806.36,5687,0,0.04
1098,71519,17,6296.52,6463,0,0.08
1099,71520,17,6525.04,6531.75,0,0.48
1100,71526,17,5851.24,5820,0,0.36
1101,71527,17,5744.72,5744.72,0,1
1102,71528,17,5715.48,5715.48,0,1
1103,71529,17,5686.76,5686.76,0,1
1104,71530,17,5706.44,5706.44,0,1
1105,71531,17,5796.16,5729.2,0,0.2
1106,71749,41,5391.08,5343.6,0,0.2
1107,71750,41,5232,5308.75,0,0.16
1108,71755,37,5119.32,5169.67,0,0.12
1109,71756,37,5153.92,5178.44,0,0.72
1110,71757,37,5178,5173.09,0,0.88
1111,71758,37,5299.28,5283.75,0,0.8
1112,71767,76,4845.96,4843.7,0,0.8
1113,71768,76,4822.68,4822.68,0,1
1114,71769,76,4810.76,4793.5,0,0.24
1115,71775,4,4858.84,4802,1,0.04
1116,71776,4,4822.4,4813.94,1,0.68
1117,71777,4,4807.6,4807.6,1,1
1118,71778,4,4823.64,4823.64,1,1
1119,71779,4,4863.32,4859.15,1,0.8
1120,71780,4,4924.08,4889.45,1,0.44
1121,71782,4,5032.84,5002,1,0.08
1122,71782,4,5032.84,5030,0,0.24
1123,71783,4,5031.32,5031.32,0,1
1124,71784,4,5045.4,5045.4,0,1
1125,71785,4,5105.84,5051,0,0.2
1126,71786,7,5350.92,5360.71,0,0.56
1127,71787,5,5531.28,5643,0,0.04
1128,71787,7,5531.28,5475.25,0,0.48
1129,71788,5,5782.84,5668,0,0.04
1130,71798,17,5771.2,5760.76,0,0.68
1131,71799,17,5723.52,5723.52,0,1
1132,71800,17,5712.28,5712.28,0,1
1133,71801,17,5752.28,5752.28,0,1
1134,71802,17,5830.48,5792.27,0,0.44
1135,71803,17,6041.44,6056,0,0.04
1136,71804,17,6168.12,6103.33,0,0.12
1137,72019,41,5542.72,5586,0,0.12
1138,72020,41,5458.92,5462.09,0,0.88
1139,72021,41,5369.32,5386.57,0,0.28
1140,72024,39,5335.92,5355.77,0,0.52
1141,72025,39,5278.2,5318.73,0,0.44
1142,72026,37,5252.28,5260.77,0,0.88
1143,72027,37,5288.28,5288.28,0,1
1144,72028,37,5357.04,5358.7,0,0.92
1145,72029,37,5500.92,5478.21,0,0.56
1146,72037,76,4893.92,4848,0,0.04
1147,72038,76,4850.88,4850.88,0,1
1148,72039,76,4866.72,4866.72,0,1
1149,72040,76,4853.52,4859.33,0,0.12
1150,72048,4,4859.64,4834.14,1,0.28
1151,72049,4,4853.12,4852.41,1,0.88
1152,72050,4,4877.12,4877.12,1,1
1153,72051,4,4883.64,4883.64,1,1
1154,72052,4,4915.56,4915.56,1,1
1155,72053,4,4954.64,4954.64,1,1
1156,72054,4,4975.4,4967.82,1,0.68
1157,72054,4,4975.4,4991.5,0,0.32
1158,72055,4,5018.2,4996.67,1,0.12
1159,72055,4,5018.2,5015.05,0,0.76
1160,72056,4,5174,5076.5,0,0.08
1161,72057,5,5394.52,5475,0,0.24
1162,72058,6,5569,5580.33,0,0.12
1163,72058,5,5569,5577.42,0,0.76
1164,72059,6,5663.64,5609.2,0,0.2
1165,72059,5,5663.64,5655,0,0.2
1166,72067,17,6068,5968.83,0,0.24
1167,72068,17,5953.92,5928.91,0,0.44
1168,72069,17,5802.76,5793.87,0,0.6
1169,72070,17,5748.72,5748.72,0,1
1170,72071,17,5747.8,5747.8,0,1
1171,72072,17,5758.08,5758.08,0,1
1172,72073,17,5799.52,5795.22,0,0.92
1173,72074,17,5910.92,5906.91,0,0.88
1174,72075,17,6021.72,6007.09,0,0.88
1175,72076,17,6047,6105,0,0.2
1176,72286,42,5053.16,5053,0,0.2
1177,72287,42,5259.84,5251.5,0,0.24
1178,72288,42,5465.48,5463.82,0,0.88
1179,72289,42,5654.72,5570.17,0,0.24
1180,72290,41,5716.04,5650.44,0,0.36
1181,72291,41,5645.16,5583.83,0,0.48
1182,72293,40,5557.76,5654.2,0,0.2
1183,72294,39,5568.56,5580.5,0,0.08
1184,72295,39,5503.04,5503.04,0,1
1185,72296,39,5442.56,5446.5,0,0.4
1186,72296,37,5442.56,5373,0,0.12
1187,72297,37,5455.4,5353,0,0.32
1188,72298,37,5491.4,5388.4,0,0.4
1189,72299,37,5487.08,5469.2,0,0.8
1190,72300,37,5626.32,5558.36,0,0.44
1191,72308,76,4985.52,4950.7,0,0.4
1192,72309,76,4884.32,4884.32,0,1
1193,72310,76,4883.92,4876.07,0,0.56
1194,72320,4,4933.56,4886.67,1,0.12
1195,72321,4,4904.88,4890.5,1,0.72
1196,72322,4,4913.28,4913.28,1,1
1197,72323,4,4923.08,4923.08,1,1
1198,72324,4,4939.88,4939.88,1,1
1199,72325,4,4970.36,4966.45,1,0.88
1200,72326,4,5050.96,5000.33,1,0.24
1201,72329,6,5425.36,5440.91,0,0.44
1202,72330,6,5493.64,5463.79,0,0.56
1203,72332,4,5661.8,5627.57,0,0.56
1204,72333,4,5693.76,5693.76,0,1
1205,72334,4,5784.4,5774.35,0,0.8
1206,72335,4,5968.48,5866.5,0,0.08
1207,72337,17,6222.48,6297.75,0,0.16
1208,72338,17,5984.92,5941.57,0,0.56
1209,72339,17,5929.32,5929.32,0,1
1210,72340,17,5838.76,5838.76,0,1
1211,72341,17,5756.2,5756.2,0,1
1212,72342,17,5762.36,5762.36,0,1
1213,72343,17,5775.44,5775.44,0,1
1214,72344,17,5789.04,5789.04,0,1
1215,72345,17,5849.96,5849.96,0,1
1216,72346,17,5938.32,5938.32,0,1
1217,72347,17,6097.8,6102.16,0,0.76
1218,72556,42,4912.88,4963.5,0,0.08
1219,72557,42,5058.2,5060.5,0,0.96
1220,72558,56,5218.68,5224,0,0.08
1221,72558,42,5218.68,5206.44,0,0.64
1222,72559,56,5417.52,5326,0,0.04
1223,72559,42,5417.52,5440.33,0,0.24
1224,72560,42,5655.88,5637.67,0,0.6
1225,72564,40,5832.52,5828.87,0,0.6
1226,72565,40,5734.84,5791.33,0,0.36
1227,72565,39,5734.84,5641.67,0,0.12
1228,72566,39,5687.96,5629.23,0,0.52
1229,72567,39,5729.92,5567,0,0.04
1230,72579,76,5157.28,5016.5,0,0.08
1231,72580,76,5029.64,4992.5,0,0.56
1232,72593,4,4978.2,4948.86,1,0.56
1233,72594,4,4934.76,4934.76,1,1
1234,72595,4,4941.6,4941.6,1,1
1235,72596,4,4959.92,4951.67,1,0.84
1236,72599,6,5169.28,5197,0,0.4
1237,72600,6,5276.96,5281.47,0,0.76
1238,72601,6,5394.84,5381.8,0,0.4
1239,72602,4,5492.52,5473.25,0,0.16
1240,72603,4,5502.28,5502.28,0,1
1241,72604,4,5597.6,5597.6,0,1
1242,72605,4,5664.36,5664.36,0,1
1243,72606,4,5742.72,5685,0,0.44
1244,72608,17,6259.52,6267.95,0,0.76
1245,72609,17,6136.28,6186.29,0,0.28
1246,72610,17,5952.64,5921.73,0,0.44
1247,72611,17,5831.44,5828.65,0,0.68
1248,72612,17,5775.36,5775.36,0,1
1249,72613,17,5777.6,5777.6,0,1
1250,72614,17,5780.76,5780.76,0,1
1251,72615,17,5793,5793,0,1
1252,72616,17,5828.32,5828.32,0,1
1253,72617,17,5943.04,5904,0,0.6
1254,72618,17,6113.92,6113.92,0,1
1255,72619,17,6131.12,6133.78,0,0.92
1256,72620,17,6086.04,6169.38,0,0.32
1257,72828,56,5107.2,5126.22,0,0.72
1258,72829,55,5241.04,5253.4,0,0.2
1259,72829,56,5241.04,5237.95,0,0.8
1260,72830,55,5368.04,5308,0,0.04
1261,72830,56,5368.04,5353.79,0,0.76
1262,72832,238,5866.44,5897.13,0,0.32
1263,72833,238,6057.68,6025.76,0,0.68
1264,72834,238,6142.64,6143.14,0,0.28
1265,72834,40,6142.64,6180,0,0.04
1266,72835,40,6044.88,6034.88,0,0.68
1267,72836,40,5930.56,5938.86,0,0.28
1268,72842,241,6314,6426,0,0.12
1269,72842,238,6314,6406,0,0.04
1270,72843,241,6430.52,6455,0,0.28
1271,72844,241,6533.16,6511.67,0,0.48
1272,72845,241,6549.04,6555.75,0,0.32
1273,72849,76,5520.24,5573.33,0,0.12
1274,72850,76,5392,5422,0,0.44
1275,72851,76,5290.08,5294.7,0,0.92
1276,72865,4,5007.56,4949.8,1,0.2
1277,72866,4,4953.68,4952.88,1,0.96
1278,72867,4,4958.24,4958.24,1,1
1279,72868,4,5010.16,4972.3,1,0.4
1280,72873,4,5326.68,5320.83,0,0.48
1281,72874,4,5340.24,5340.24,0,1
1282,72875,4,5487.04,5487.04,0,1
1283,72876,4,5578.32,5578.32,0,1
1284,72877,4,5677.12,5661.85,0,0.8
